No.	Name	Description	Version	Popularity	Likes	Stars	Forks	Issues	Owner	Publisher	License	Last Commit
649	undo	A Undo/Redo Library for Flutter	1.4.0	88.0206301737962	66	55	13	2	rodydavis	rodydavis.com	MIT	2021-04-14T23:05:41.000Z
650	icons_plus	A collection of popular icon packs is available in icons_plus. Such as bootstrap, font awesome, eva icons, line awesome, ionicons, and many more.	3.0.0	88.0119620335457	77	12	2	1	chouhan-rahul	rahulchouhan.me	MIT	2022-09-03T14:28:00.000Z
651	flavor	An easy way to configure flavor settings and displaying flavor banner.	2.0.0	87.97728947254366	44	12	4	1	stefandevo	stefandevo.dev	MIT	2021-09-28T09:46:59.000Z
652	easy_table	A full customized data table that builds the cells on demand. Focused on Web/Desktop Applications. Bidirectional scroll bars.	2.2.0	87.96862133229317	45	19	5	9	caduandrade	caduandrade.net	MIT	2022-12-17T23:48:03.000Z
653	cr_calendar	Awesome calendar with customizations, range picking and event showing.	1.0.0+1	87.95995319204265	60	17	14	2	Cleveroad	cleveroad.com	MIT	2022-11-17T11:47:30.000Z
654	quickblox_sdk	Quickblox includes everything that brings messaging right into your application - chat, video calling, users, push notifications, etc.	0.11.0	87.95128505179214	44	6	0	24	QuickBlox		NOASSERTION	2022-09-30T13:13:32.000Z
655	md5_file_checksum	Flutter plugin to calculate a file checksum as MD5 hash, using a platform native implementation.	1.0.4	87.89927621028907	5	3	1	2	albemala	albemala.me	MIT	2022-10-01T14:19:32.000Z
656	shelf_plus	Shelf Plus is a quality of life addon for your server-side development within the Shelf platform.	1.5.0	87.86460364928705	75	52	9	0	felixblaschke	felix-blaschke.de	MIT	2022-09-09T19:13:55.000Z
657	flutter_update_dialog	A beautiful application version update dialog for flutter.You can customize your own version update pop-up window!	2.0.0	87.86026957916178	44	32	10	2	xuexiangjys	xuexiangjys.club	Apache-2.0	2022-12-04T15:20:44.000Z
658	auto_start_flutter	The plugin redirects the user to auto-start permission screen to allow auto-start and fix background problems in some phones.	0.1.1	87.83426515841026	22	4	5	3	seena98	techflow.ir	BSD-2-Clause	2022-11-02T09:41:57.000Z
659	flutter_mdns_plugin	Flutter mDNS plugin	0.0.3	87.82993108828501	4	46	37	10	terrabythia		MIT	2022-01-07T15:53:00.000Z
660	sentry_dart_plugin	A Dart Build Plugin that uploads symbols for Android, iOS/macOS, and Web to Sentry via sentry-cli.	1.0.0-beta.4	87.79525852728297	13	33	13	4	getsentry	sentry.io	MIT	2022-12-02T08:07:04.000Z
661	icon_decoration	Add decoration capabilities for the Icon widget with shadows, borders, gradients.	1.0.1	87.76925410653145	68	23	0	0	TesteurManiak	rouxguillau.me	BSD-2-Clause	2022-03-11T08:59:36.000Z
662	toml	Parser and encoder for TOML v1.0.0 (Tom's Obvious, Minimal Language) configuration files.	0.13.1	87.73024747540416	19	31	5	0	just95		MIT	2022-11-10T22:24:08.000Z
663	dart_appwrite	Appwrite is an open-source self-hosted backend server that abstract and simplify complex and repetitive development tasks behind a very simple REST API	7.1.0	87.7259134052789	69	91	15	2	appwrite	appwrite.io	BSD-3-Clause	2022-12-14T09:25:38.000Z
664	ensure_visible_when_focused	A handy Flutter widget to scroll to a certain widget every time this widget gains Focus.	1.1.1	87.71291119490313	22	9	3	1	rodrigobastosv	rodrigobastos.dev	MIT	2022-09-05T12:14:44.000Z
665	flutter_oss_licenses	A tool to generate detail and better OSS license list using pubspec.yaml/lock files.	2.0.1	87.69557491440212	40	30	9	3	espresso3389	espresso3389.jp	MIT	2022-10-22T13:07:06.000Z
666	pocketbase	Multi-platform Dart SDK for PocketBase, an open source realtime backend in 1 file.	0.6.0	87.68690677415161	67	154	13	0	pocketbase	pocketbase.io	MIT	2022-12-16T15:27:44.000Z
667	youtube_api	YouTubeAPI is a plugin which directly interacts with YouTube server. Supports Searching video and playlist.	1.0.4	87.67823863390109	67	48	42	16	nstack-in	nstack.in	Apache-2.0	2021-11-09T07:03:17.000Z
668	horizontal_blocked_scroll_physics	A ScrollPhysics class that blocks movement in the horizontal axis.	4.0.1	87.63489793264854	23	10	3	0	koa-health	koahealth.tech	MIT	2022-03-07T08:05:10.000Z
669	result_type	Result Type for Dart.	0.2.0	87.63056386252329	23	0	0	0	minikin	minikin.me	MIT	2022-08-25T08:07:46.000Z
670	whatsapp	A top package for whatsapp business api send messages, product, media, location through flutter app.	2.0.0	87.61322758202228	78	7	4	2	rohit-chouhan	rohitchouhan.com	MIT	2022-10-09T04:02:05.000Z
671	onboarding_overlay	Flexible to control Onboarding overlay with or without target element (fork from onboard_overlay)	3.1.2	87.60022537164652	208	31	10	3	talamaska		MIT	2022-11-17T13:46:34.000Z
672	build_verify	Test utility to ensure generated Dart code within a package is up-to-date when using package:build.	3.1.0	87.57422095089498	30	52	10	2	kevmoo	j832.com	MIT	2022-12-02T20:46:45.000Z
673	pspdfkit_flutter	A Flutter plugin providing a feature-rich PDF viewing and editing experience to your users with the powerful PSPDFKit PDF SDK.	3.4.1	87.5525506002687	34	73	26	6	PSPDFKit	pspdfkit.com	NOASSERTION	2022-11-18T13:01:40.000Z
674	avoid_keyboard	This package enables convenient keyboard avoidance. It can be used to enable keyboard avoidance for specific view regions, without compressing the entire view.	0.3.0	87.53954838989296	15	1	0	0	HornMichaelS		MIT	2021-06-10T23:56:37.000Z
675	adapty_flutter	Adapty SDK is an open-source framework that makes implementing in-app subscriptions in Flutter applications fast and easy. It’s 100% open-source and lightweight.	2.2.1	87.51354396914141	37	46	7	2	adaptyteam	adapty.io	MIT	2022-12-16T09:39:09.000Z
676	qr_code_utils	Flutter plugin that provides tools for dealing with QR code. For now, just read.	0.0.1	87.49620768864041	1	0	0	1	atech-dev		MIT	2022-05-14T20:00:41.000Z
677	msal_js	A Dart wrapper for the 'Microsoft Authentication Library for JavaScript (MSAL.js)'.	2.14.0	87.48320547826464	18	13	9	3	Francessco121		MIT	2022-05-12T03:53:46.000Z
678	flutter_zxing	A barcode scanner and generator natively in Flutter with Dart FFI based on ZXing.	0.8.5	87.47453733801413	29	32	12	8	khoren93		MIT	2022-12-17T07:34:15.000Z
679	cunning_document_scanner	A document scanner plugin for flutter. Scan and crop automatically on iOS and Android.	1.1.2	87.46153512763837	50	17	12	1	jachzen	cunning.biz	MIT	2022-11-08T12:26:14.000Z
680	bottom_sheet_bar	A toolbar that aligns to the bottom of a widget and expands into a bottom sheet.	2.3.8	87.42686256663633	51	9	2	3	mhrst	qrl.app	MIT	2022-10-18T15:06:35.000Z
681	libserialport	Serial Port for Dart (FFI bindings to libserialport, a minimal C-library created by the sigrok).	0.3.0+1	87.4095262861353	41	61	15	32	jpnurmi		LGPL-3.0	2022-08-27T14:23:26.000Z
682	schedulers	Dart library for running asynchronous functions on time. Useful for load balancing, rate limiting, lazy execution.	1.0.1	87.34884930438174	13	3	1	1	rtmigo	revercode.com	MIT	2022-11-25T05:28:46.000Z
683	morphable_shape	A Flutter package for creating various shapes that are responsive and can morph betweem each other.	1.6.4	87.33151302388073	113	35	5	0	KevinVan720	wenkaifan.com	MIT	2022-09-05T13:48:35.000Z
684	mixpanel_analytics	A dart wrapper on the mixpanel REST API to be used in Flutter applications. As this is using the http REST API it works both with Android and iOS.	2.1.1	87.31417674337972	17	18	22	3	koa-health	koahealth.tech	MIT	2021-07-12T20:02:40.000Z
685	nyxx_interactions	Nyxx Interactions Module. Discord library for Dart. Simple, robust framework for creating discord bots for Dart language.	4.5.0	87.30984267325445	7	7	6	2	nyxx-discord	l7ssha.xyz	Apache-2.0	2022-12-12T19:13:37.000Z
686	ably_flutter	A wrapper around Ably's Cocoa and Java client library SDKs, providing iOS and Android support.	1.2.15	87.29250639275344	22	46	14	62	ably	ably.com	Apache-2.0	2022-12-13T18:41:49.000Z
687	benchmark_harness	The official Dart project benchmark harness.	2.2.0	87.26216790187665	22	76	25	8	dart-lang	tools.dart.dev	BSD-3-Clause	2022-11-10T17:41:50.000Z
688	star_menu	Contextual popup menu with different shapes and multiple ways to fine-tune animation and position. The menu entries can be almost any kind of widgets.	3.1.0+1	87.2578338317514	103	27	9	2	alnitak	marcobavagnoli.com	MIT	2022-12-12T17:15:50.000Z
689	brightness_volume	Adjust the volume and brightness	1.0.3	87.25349976162614	7	3	2	5	tion126		MIT	2021-05-26T07:03:53.000Z
690	dnd	Drag and Drop for Dart web apps with mouse and touch support.	2.0.1	87.24483162137562	47	136	92	5	marcojakob	jakobservices.ch	MIT	2021-10-07T20:03:58.000Z
691	json_model	Gernerating Dart model class from Json files with one command.	1.0.0	87.2188272006241	35	623	114	48	flutterchina		NOASSERTION	2022-01-10T02:14:10.000Z
692	nepali_utils	A pure dart package with collection of Nepali Utilities like Date converter, Date formatter, DateTime, Nepali Numbers, Nepali Unicode, Nepali Moments and many more.	3.0.3	87.17548649937156	35	23	13	3	sarbagyastha	sarbagyastha.com.np	MIT	2022-08-29T08:19:08.000Z
693	fluid_bottom_nav_bar	A beautiful bottom navigation with a fluid animation. Bar color, icons and animation speed are fully customizable.	1.4.0	87.15381614874529	136	24	23	13	eric-taix		MIT	2022-11-21T16:02:57.000Z
694	datepicker_dropdown	A Dropdown Date picker for Flutter with customizable options.	0.0.7+2	87.12781172799376	14	3	5	2	Robertrobinson777	robertrobinson.in	MIT	2022-09-01T13:55:20.000Z
695	prefs	A Library Package that utilizes the plugin, shared_preferences, to store and read an app’s preferences in both the Android and the iOS platform.	4.0.0	87.11914358774325	13	8	3	0	AndriousSolutions	andrioussolutions.com	NOASSERTION	2022-12-02T22:38:18.000Z
696	background_app_bar	A background app bar plugin, use this plugin if you want to preserve background of sliver app bar when scrolling,	2.0.1	87.09747323711697	34	10	7	1	LeonColt		MIT	2022-03-19T19:57:03.000Z
697	loading_overlay_pro	A new Flutter project with a simple widget wrapper set of loading animations for Flutter projects.	2.1.1	87.09313916699172	28	2	0	0	HVLoc		MIT	2021-03-23T07:51:34.000Z
698	vcard_maintained	A dart port of vCard JS by Eric J Nesser. Create vCards to import contacts into Outlook, iOS, Mac OS, and Android devices from your website or mobile application.	0.0.1+1	87.08013695661596	5	8	15	10	valerycolong	quds.cc	MIT	2021-10-27T09:07:00.000Z
699	water_drop_nav_bar	Bottom navigation bar, it has unique water drop effect. When water droplet falls it marks seleted item.	2.2.0+5	87.04979846573919	177	34	5	1	watery-desert	waterydesert.com	BSD-3-Clause	2022-12-14T11:12:35.000Z
700	contactus	contactus is the package which helps the developers to add their contact information with ease.Developers can add many important details such as website, email, phone number, etc.	1.2.0	87.04113032548867	52	19	12	0	AbhishekDoshi26		MIT	2021-11-24T11:47:56.000Z
701	skeleton_animation	Display skeleton animations in your app. It works on android, iOS and the web.	0.1.4	87.00645776448664	24	4	1	0	wjtje	wjtje.dev	MIT	2021-05-16T09:48:41.000Z
702	salesiq_mobilisten	Mobilisten enables you to give your users the best in-app live chat experience. Mobilisten provides drop-in in-app chat and knowledge base.	1.0.4	86.97611927360984	13	9	5	8	zoho	zoho.com	MIT	2022-12-08T15:54:42.000Z
703	shared_storage	Flutter plugin to work with external storage and privacy-friendly APIs.	0.7.0	86.95878299310883	26	30	11	13	alexrintt	alexrintt.io	MIT	2022-11-19T03:40:15.000Z
704	fhir	FHIR library of versions R4, STU3, DSTU2, and R5 (draft) for Dart & Flutter.	0.9.3	86.91977636198153	26	34	26	1	MayJuun	fhirfli.dev	MIT	2022-12-12T14:54:35.000Z
705	swagger_dart_code_generator	Have you been turned into a problem with writing code for Http requests? This package can help. It has all of the Http and model codegen functionality you have been looking for.	2.9.0	86.87643566072899	190	185	59	6	epam-cross-platform-lab	mobilepeople.dev	Apache-2.0	2022-12-16T12:05:32.000Z
706	image_cropping	This package helps you to crop image with ratio and free scale.	0.0.13	86.87210159060373	72	40	14	1	Mindinventory	mindinventory.com	MIT	2022-09-01T07:14:05.000Z
707	hive_test	Initialize a temporary Hive database for testing	1.0.1	86.86776752047848	4	4	1	1	netsells		MIT	2021-05-11T10:03:48.000Z
708	mrx_charts	Simple, high-performance Flutter charts with beautiful animations.	0.1.3	86.78542018809864	74	54	7	3	merixstudio	merixstudio.com	MIT	2022-12-01T18:16:54.000Z
709	bonfire	(RPG maker) Create RPG-style or similar games more simply with Flame.	2.11.9	86.77675204784813	275	780	118	4	RafaelBarbosatec		MIT	2022-12-15T11:51:02.000Z
710	ferry_generator	Generated types for Ferry GraphQL Client	0.7.0	86.75508169722185	15	476	90	52	gql-dart	gql-dart.dev	MIT	2022-12-11T21:44:13.000Z
711	flutter_expandable_table	A Flutter widget for create an expandable table with header and first column fixed.	1.1.1	86.74641355697135	58	15	14	3	rickypid	rcprogrammer.net	BSD-3-Clause	2022-08-01T15:45:46.000Z
712	perfect_freehand	Draw perfect pressure-sensitive freehand lines. A set of functions for turning input points into a polygon of outline points.	1.0.4	86.73774541672084	108	184	25	4	steveruizok		MIT	2022-07-14T06:01:25.000Z
713	isoweek	A lightweight Dart package which provides the class Week (based on the ISO 8601 format).	1.1.4	86.72907727647033	17	4	0	0	devj3ns	jensbecker.dev	BSD-3-Clause	2022-06-22T12:03:02.000Z
714	alert	A Flutter plugin for showing native alert dialog in IOS and Toast messages in Android.	2.0.1	86.655398084341	18	1	4	0	Oleksandr32		MIT	2021-05-25T19:50:37.000Z
715	bcrypt	This package use jBCrypt modified code to work with Dart VM.	1.1.3	86.6467299440905	10	1	0	0	astudilloalex	alexastudillo.com	NOASSERTION	2022-03-23T21:03:10.000Z
716	input_history_text_field	A input_history_text_field widget is automatically saved and suggest as you type.	0.2.0	86.60338924283795	43	8	4	4	trashfeed	trashfeed.net	MIT	2022-09-03T03:05:07.000Z
717	dart_twitter_api	A dart wrapper for using the Twitter API with well documented interfaces for every endpoint.	0.5.8	86.58171889221168	41	54	23	0	robertodoering		BSD-3-Clause	2022-12-14T17:46:48.000Z
718	flutter_star	You can create a star easily and decide how many angle or color of the star, even the fat and progress of the star.	1.2.0	86.57738482208643	11	20	2	0	toly1994328	toly1994.com	NOASSERTION	2020-02-23T02:34:32.000Z
719	signalr_flutter	A flutter plugin for .net SignalR client. This client is for ASP.Net SignalR, not for .Net Core SignalR.	0.2.0	86.56438261171066	56	16	15	14	AS-Devs		MIT	2022-11-21T12:23:46.000Z
720	quds_popup_menu	A new way to show advanced popup menu in Flutter, the package is a part of quds_ui_kit package.	0.0.1+1	86.5513804013349	55	18	11	2	MohammedAsaadAsaad	quds.cc	MIT	2022-05-03T07:57:51.000Z
721	reactive_phone_form_field	Wrapper around phone_form_field to use with reactive_forms	0.10.0	86.54271226108439	6	47	23	2	artflutter		MIT	2022-12-15T16:51:57.000Z
722	geocoder_buddy	Forward, Reverse geocoding and Search Address without any apikey.	1.0.1	86.53837819095914	15	2	4	4	flutterbuddy1	flutterbuddy.in	MIT	2022-11-20T16:56:40.000Z
723	very_good_infinite_list	A library for easily displaying paginated data, created by Very Good Ventures. Great for activity feeds, news feeds, and more.	0.7.0	86.52104191045811	132	102	14	3	VeryGoodOpenSource	verygood.ventures	MIT	2022-11-28T18:02:53.000Z
724	flutter_widgetkit	Flutter library for iOS Widgets Extensions. Integrate a Widget into your App	1.0.3	86.51670784033286	38	224	20	5	fasky-software		MIT	2021-03-22T09:10:11.000Z
725	custom_lint_builder	A package to help writing custom linters	0.0.16	86.50803970008235	3	151	17	19	invertase	invertase.io	Apache-2.0	2022-12-12T11:22:31.000Z
726	flutter_sensors	A flutter plugin to access the available sensors of the device.	1.0.1	86.5037056299571	28	28	26	14	LJaraCastillo		MIT	2022-02-23T13:22:29.000Z
727	msh_checkbox	An animated checkbox, inspired by BEMCheckbox for iOS, using an API similar to Flutter's own Checkbox.	2.0.0	86.49070341958132	12	4	3	0	HornMichaelS		MIT	2022-12-14T18:52:36.000Z
728	statusbarz	A Flutter package for dynamically changing status bar color based on the background. Works with static colors and images.	1.0.12	86.48636934945607	38	6	2	0	Mapventure	mankeli.co	MIT	2022-10-20T11:18:02.000Z
729	icalendar_parser	Package to parse iCalendar (.ics) files written in pure Dart.	1.1.0	86.46036492870455	34	26	4	1	TesteurManiak	rouxguillau.me	MIT	2022-12-12T14:11:44.000Z
730	fancy_password_field	A highly customizable password control input widget. It has features such as password strenght and rules validation	2.0.0	86.45169678845403	42	12	5	0	rodrigobastosv	rodrigobastos.dev	MIT	2022-10-13T13:25:35.000Z
731	webcrypto	Cross-platform implementation of Web Cryptography APIs for Flutter.	0.5.3	86.39968794695099	51	56	30	14	google	google.dev	Apache-2.0	2022-11-02T14:39:32.000Z
